67;0;0;-7.1118;0
86;0;0;10.1953;0
86;0;0;13.0431;0
111;0;1;-5.9053;0
102;1;0;-4.7719;0
19;0;1;-3.5446;0
102;1;0;-4.7719;0
86;0;0;-5.2166;0
102;1;0;-4.3779;0
111;0;0;-6.7347;0
109;0;0;-4.7021;0
102;0;1;-6.4432;0
80;1;0;-6.9802;0
67;0;0;-4.8588;0
47;0;1;-6.8272;0
80;1;0;-4.5818;0
67;0;1;-3.3951;0
111;0;0;-2.9644;0
80;1;1;-1.8192;0
146;1;0;-5.1193;0
146;0;0;-5.6578;0
111;0;1;-2.453;0
146;1;0;-6.2925;0
102;0;0;-4.1023;0
86;0;1;-5.222;0
111;0;0;-2.1972;0
109;0;1;-5.7139;0
146;0;0;-5.6395;0
111;0;1;-5.6292;0
102;1;0;-4.9999;0
80;0;1;-5.3916;0
146;0;0;-3.3421;0
102;1;0;-3.8449;0
146;1;0;-5.956;0
146;0;0;-4.8841;0
109;0;0;-5.5621;0
102;0;1;-5.2706;0
80;1;0;-6.827;0
67;0;0;-5.05;0
47;0;1;-4.2366;0
17;0;1;-6.7076;0
109;0;0;-3.6998;0
18;1;1;0.2388;0
146;1;1;-5.67;0
111;1;0;-5.8944;0
109;0;0;-9.5662;0
109;0;1;-3.4012;0
111;1;1;13.0431;0
146;1;0;-3.2872;0
146;0;0;-5.5585;0
111;0;1;-5.6721;0
102;1;0;-5.3144;0
86;0;1;-5.4281;0
146;1;0;-1.0986;0
102;1;1;-1.6094;0
146;1;0;-1.2993;0
146;1;0;-4.7559;0
146;0;0;-6.6671;0
111;0;0;-5.007;0
109;0;1;-2.4862;0
86;1;0;-3.1614;0
86;1;1;-0.6251;0
146;1;0;-6.8087;0
111;0;1;-5.2016;0
86;0;0;-1.3877;0
146;1;0;-6.8087;0
111;0;1;-5.2016;0
15;0;0;-7.2035;0
80;0;0;-6.837;0
86;0;0;-0.0299;0
15;0;1;-6.4705;0
111;0;0;-7.6095;0
109;0;1;-6.7087;0
80;0;0;-5.4455;0
18;0;1;-6.6511;0
16;1;1;-3.6446;0
111;0;0;-6.816;0
80;0;0;12.4835;0
111;0;1;-2.8348;0
102;1;0;-6.4635;0
86;0;1;-5.864;0
67;1;0;-9.2201;0
47;0;1;-7.4912;0
102;1;0;-5.2666;0
146;1;0;-5.0327;0
146;0;0;-4.1389;0
111;0;1;-4.971;0
102;1;0;-7.7441;0
86;0;1;-4.8587;0
102;1;1;-3.9284;0
146;0;0;-6.0226;0
111;0;0;-2.1972;0
102;0;0;-2.3358;0
86;0;0;-12.0477;0
80;0;1;-5.2769;0
86;0;1;4.2221;0
102;0;1;8.1268;0
102;1;0;-2.2008;0
86;0;1;-3.3517;0
102;1;1;-0.4964;0
146;0;1;-6.003;0
109;1;0;-8.3777;0
102;0;0;-6.2016;0
86;0;0;-5.021;0
80;0;0;-6.1175;0
47;0;0;-5.8419;0
146;0;1;-6.003;0
109;1;0;-8.3777;0
102;0;0;-6.2016;0
86;0;0;-5.021;0
80;0;0;-6.1175;0
10;0;0;-7.4425;0
47;0;0;-5.8419;0
109;1;0;-6.9772;0
80;0;0;-5.5025;0
109;1;0;-6.9772;0
102;0;0;-2.2237;0
10;0;1;-4.7763;0
109;1;0;13.7363;0
109;1;0;13.7363;0
146;1;0;-3.5754;0
146;0;0;-9.7504;0
111;0;0;-5.3916;0
146;1;0;-3.5754;0
146;0;0;-9.7504;0
111;0;0;-5.3916;0
109;0;0;-5.8851;0
146;1;0;-6.7976;0
146;1;0;-6.7976;0
146;0;0;-7.7884;0
111;0;0;-3.9051;0
146;1;0;-7.0803;0
146;1;0;-7.0803;0
146;0;0;-2.5014;0
146;0;0;-8.0113;0
109;0;0;-4.6743;0
102;0;0;-5.7139;0
86;0;0;-5.3101;0
80;0;1;-6.2664;0
102;0;0;-2.7425;0
109;0;0;-2.893;0
102;0;1;-1.3398;0
146;1;0;-1.5041;0
111;0;1;-4.3055;0
102;1;0;-6.371;0
86;0;0;-7.6321;0
80;0;1;-3.419;0
47;1;0;-3.2147;0
19;0;1;-4.5262;0
146;1;0;-1.3863;0
102;1;0;-2.1497;0
86;0;0;-0.7368;0
102;1;0;-2.0915;0
111;0;1;-3.8477;0
102;1;0;-1.9065;0
146;1;0;-5.3393;0
47;0;0;-2.9331;0
111;0;1;-3.8477;0
102;1;0;-1.9065;0
86;0;0;0.068;0
47;0;0;-1.6094;0
102;1;0;1.0986;0
146;1;0;-2.6461;0
146;0;0;-4.4994;0
111;0;0;-5.2876;0
109;0;1;-5.222;0
146;1;0;-2.6461;0
80;0;0;-5.8851;0
67;0;1;-6.7076;0
80;0;1;-4.8912;0
146;0;1;-5.3101;0
109;1;0;-4.4994;0
102;0;0;-2.6713;0
80;0;0;-6.0141;0
146;0;1;-5.3101;0
109;1;0;-4.4994;0
109;1;0;-4.4994;0
86;0;0;-7.8455;0
80;0;0;-6.0141;0
16;0;0;-8.5979;0
86;0;0;-1.4252;0
146;1;0;-6.1175;0
102;0;1;-5.3135;0
80;1;0;-6.7651;0
67;0;0;-4.3845;0
146;1;0;-6.1175;0
146;0;0;-3.2547;0
102;0;1;-5.3135;0
13;1;0;-7.0714;0
67;0;0;-4.3845;0
80;1;0;-3.9638;0
13;1;1;-4.2022;0
146;1;0;-2.6461;0
146;0;1;-5.5337;0
109;1;0;-6.5773;0
102;0;1;-6.3909;0
80;1;0;-6.1626;0
67;0;0;-9.2881;0
146;1;0;-2.6461;0
18;0;1;-4.8841;0
109;1;0;-6.5773;0
102;0;1;-6.3909;0
80;1;0;-6.1626;0
67;0;0;-9.2881;0
19;0;0;-2.9268;0
109;1;0;-5.2391;0
80;1;0;-4.785;0
146;0;0;-1.9065;0
111;0;1;-5.5337;0
102;1;1;-6.34;0
80;1;0;-4.1389;0
67;0;0;-7.9194;0
146;1;0;-4.8871;0
146;0;0;-1.9065;0
111;0;1;-5.5337;0
102;1;1;-6.34;0
13;1;0;-8.6645;0
67;0;0;-7.9194;0
80;1;0;-6.0497;0
146;0;0;-1.5715;0
13;1;1;-1.6667;0
