111;0;1;0.8472;0
102;1;0;0.6665;0
80;0;1;0.6861;0
146;0;0;0.6908;0
102;1;0;0.6043;0
146;1;0;0.6164;0
146;0;0;0.7706;0
109;0;0;0.6713;0
102;0;1;0.7086;0
80;1;0;0.6186;0
67;0;0;0.6584;0
47;0;1;0.7037;0
17;0;1;0.6409;0
109;0;0;0.6623;0
18;1;1;1.0532;0
146;1;1;0.6818;0
111;1;0;0.6367;0
109;0;0;0.4279;0
109;0;1;0.5362;0
111;1;1;10.4086;0
146;1;0;0.595;0
146;0;0;0.6909;0
111;0;1;0.6829;0
102;1;0;0.2069;0
86;0;1;0.6839;0
146;1;0;0.5579;0
102;1;1;0.301;0
146;1;0;0.4582;0
146;1;0;0.6994;0
146;0;0;0.5925;0
111;0;0;0.7124;0
109;0;1;0.8164;0
86;1;0;0.775;0
86;1;1;0.8534;0
146;1;0;0.5806;0
111;0;1;0.7505;0
86;0;0;0.8496;0
146;1;0;0.5806;0
111;0;1;0.7505;0
15;0;0;0.5536;0
80;0;0;0.7984;0
86;0;0;0.9915;0
15;0;1;0.3298;0
111;0;0;0.6892;0
109;0;1;0.6815;0
80;0;0;0.3697;0
18;0;1;0.6359;0
16;1;1;0.7664;0
111;0;0;0.5159;0
80;0;0;7.4153;0
